image_name,true_index,class_id,class_name,source_category,source_line,x1,y1,x2,y2,area_px2,size,occlusion,occlusion_name,truncation,truncation_name,matched,matched_pred_index,matched_confidence,matched_iou
0000271_05601_d_0000400.jpg,56,1,car,4,71,631.0,0.0,647.0,10.0,160.0,small,0,none,1,truncated,True,43,0.30904874205589294,0.8598666191101074
0000271_05601_d_0000400.jpg,57,1,car,4,76,807.0,33.0,823.0,51.0,288.0,small,1,partial,0,not_truncated,True,50,0.27482306957244873,0.735872745513916
0000271_05601_d_0000400.jpg,58,1,car,4,77,800.0,25.0,818.0,41.0,288.0,small,1,partial,0,not_truncated,False,,,
0000271_05601_d_0000400.jpg,59,1,car,4,78,800.0,15.999999999999998,819.0,30.999999999999996,284.99999999999994,small,1,partial,0,not_truncated,False,,,
0000271_05601_d_0000400.jpg,60,1,car,4,79,828.0000000000001,16.0,846.0,31.999999999999996,287.9999999999981,small,1,partial,0,not_truncated,True,47,0.28230974078178406,0.5767276287078857
0000271_05601_d_0000400.jpg,61,1,car,4,80,847.0,16.0,867.9999999999999,28.999999999999996,272.99999999999847,small,1,partial,0,not_truncated,False,,,
0000271_05601_d_0000400.jpg,62,1,car,4,81,846.0,26.000000000000004,875.9999999999999,39.0,389.9999999999984,small,1,partial,0,not_truncated,False,,,
0000271_05601_d_0000400.jpg,63,1,car,4,82,799.0,4.999999999999999,830.9999999999999,16.999999999999996,383.9999999999985,small,0,none,0,not_truncated,False,,,
0000271_05601_d_0000400.jpg,64,1,car,4,83,860.0000000000001,483.0,981.0,534.0,6170.9999999999945,medium,1,partial,0,not_truncated,True,14,0.7402074933052063,0.8796707391738892
0000271_05601_d_0000400.jpg,65,1,car,4,84,438.00000000000006,260.0,497.99999999999994,291.0,1859.9999999999964,medium,2,heavy,0,not_truncated,True,26,0.5100962519645691,0.6919034719467163
0000271_05601_d_0000400.jpg,66,1,car,4,85,313.0,421.00000000000006,412.99999999999994,473.0,5199.999999999992,medium,2,heavy,0,not_truncated,True,32,0.4525303840637207,0.878259003162384
0000271_06401_d_0000404.jpg,0,1,car,4,1,404.0,590.9999999999999,484.0,712.0,9680.00000000001,large,0,none,0,not_truncated,True,2,0.9188766479492188,0.9428093433380127
0000271_06401_d_0000404.jpg,1,1,car,4,2,508.0,309.0,557.0,367.99999999999994,2890.9999999999973,medium,1,partial,0,not_truncated,True,18,0.7666016817092896,0.9557091593742371
0000271_06401_d_0000404.jpg,2,1,car,4,3,521.0,275.0,565.0,317.0,1848.0,medium,1,partial,0,not_truncated,True,8,0.856865406036377,0.7953062653541565
0000271_06401_d_0000404.jpg,3,1,car,4,4,419.0,256.0,502.0,286.0,2490.0,medium,1,partial,0,not_truncated,True,32,0.5880727767944336,0.8368992805480957
0000271_06401_d_0000404.jpg,4,1,car,4,5,433.99999999999994,222.00000000000003,507.0,257.0,2555.0,medium,1,partial,0,not_truncated,True,64,0.3309786021709442,0.7587443590164185
0000271_06401_d_0000404.jpg,5,1,car,4,6,363.0,192.0,435.00000000000006,225.99999999999997,2448.0,medium,0,none,0,not_truncated,True,23,0.6795648336410522,0.9074193239212036
0000271_06401_d_0000404.jpg,6,1,car,4,7,390.0,167.0,458.00000000000006,195.99999999999997,1971.9999999999998,medium,1,partial,0,not_truncated,True,13,0.7951816320419312,0.9048846364021301
0000271_06401_d_0000404.jpg,7,1,car,4,8,393.99999999999994,151.00000000000003,459.00000000000006,180.0,1885.0000000000014,medium,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,8,1,car,4,9,410.00000000000006,141.0,473.0,167.0,1637.9999999999986,medium,1,partial,0,not_truncated,True,65,0.3284117877483368,0.6421128511428833
0000271_06401_d_0000404.jpg,9,1,car,4,10,410.00000000000006,128.0,470.0,154.0,1559.9999999999986,medium,1,partial,0,not_truncated,True,58,0.3703535795211792,0.8772621154785156
0000271_06401_d_0000404.jpg,10,2,van,5,12,455.99999999999994,85.0,486.0,117.00000000000001,960.0000000000023,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,11,2,van,5,13,467.0,67.0,493.00000000000006,94.0,702.0000000000016,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,12,0,pedestrian,1,14,508.0,83.0,516.0,103.0,160.0,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,13,0,pedestrian,1,15,516.0,85.0,524.0,102.0,136.0,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,14,0,pedestrian,1,16,628.0,49.00000000000001,636.0,68.0,151.99999999999994,small,0,none,0,not_truncated,True,85,0.269766628742218,0.6142630577087402
0000271_06401_d_0000404.jpg,15,0,pedestrian,1,17,785.0000000000001,204.0,795.0,231.0,269.99999999999693,small,0,none,0,not_truncated,True,39,0.48564645648002625,0.8920140862464905
0000271_06401_d_0000404.jpg,16,0,pedestrian,1,18,894.0,168.0,904.0,192.0,240.0,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,17,0,pedestrian,1,19,908.9999999999999,165.0,916.9999999999999,188.0,184.0,small,0,none,0,not_truncated,True,41,0.4680323302745819,0.5179174542427063
0000271_06401_d_0000404.jpg,18,0,pedestrian,1,20,1069.0,286.0,1083.0,314.0,392.0,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,19,1,car,4,21,752.0,123.00000000000001,778.0,148.0,649.9999999999997,small,0,none,0,not_truncated,True,17,0.7747778296470642,0.8612939119338989
0000271_06401_d_0000404.jpg,20,1,car,4,22,738.0000000000001,70.99999999999999,760.0,93.0,483.9999999999978,small,0,none,0,not_truncated,True,19,0.7492039203643799,0.8159471154212952
0000271_06401_d_0000404.jpg,21,1,car,4,23,708.0,65.0,731.0,84.0,437.0,small,0,none,0,not_truncated,True,27,0.6118454337120056,0.778508186340332
0000271_06401_d_0000404.jpg,22,1,car,4,24,665.0,28.0,684.0,46.0,342.0,small,0,none,0,not_truncated,True,52,0.4068867266178131,0.7018930912017822
0000271_06401_d_0000404.jpg,23,1,car,4,25,711.0,17.000000000000004,743.9999999999999,36.0,626.9999999999977,small,0,none,0,not_truncated,True,29,0.6079487800598145,0.8440072536468506
0000271_06401_d_0000404.jpg,24,1,car,4,26,608.0,67.99999999999999,627.0,90.0,418.0000000000003,small,0,none,0,not_truncated,True,25,0.6501719355583191,0.8431734442710876
0000271_06401_d_0000404.jpg,25,1,car,4,27,803.0,244.99999999999997,838.9999999999999,284.0,1403.9999999999966,medium,0,none,0,not_truncated,True,7,0.8582170009613037,0.91201251745224
0000271_06401_d_0000404.jpg,26,1,car,4,30,584.0,118.0,609.0,145.0,675.0,small,1,partial,0,not_truncated,True,20,0.7290361523628235,0.9576286673545837
0000271_06401_d_0000404.jpg,27,1,car,4,31,518.0,105.00000000000001,543.0,134.0,724.9999999999997,small,1,partial,0,not_truncated,True,83,0.2731626033782959,0.8541861176490784
0000271_06401_d_0000404.jpg,28,1,car,4,32,521.0,53.0,545.0,71.0,432.0,small,0,none,0,not_truncated,True,24,0.6531922221183777,0.7890879511833191
0000271_06401_d_0000404.jpg,29,1,car,4,33,496.99999999999994,51.99999999999999,519.0,70.0,396.0000000000012,small,0,none,0,not_truncated,True,75,0.2960189878940582,0.6252542734146118
0000271_06401_d_0000404.jpg,30,1,car,4,34,529.0,36.0,567.0,54.0,684.0,small,0,none,0,not_truncated,True,38,0.49642443656921387,0.8714897036552429
0000271_06401_d_0000404.jpg,31,2,van,5,35,65.0,479.0,155.00000000000003,578.0,8910.000000000004,medium,0,none,0,not_truncated,True,16,0.776065468788147,0.9576408863067627
0000271_06401_d_0000404.jpg,32,1,car,4,36,0.0,578.0,104.00000000000001,673.0,9880.000000000002,large,0,none,1,truncated,True,0,0.9324296712875366,0.8300672173500061
0000271_06401_d_0000404.jpg,33,1,car,4,37,263.0,462.99999999999994,347.0,549.0,7224.000000000005,medium,1,partial,0,not_truncated,True,9,0.84629225730896,0.8662475943565369
0000271_06401_d_0000404.jpg,34,2,van,5,38,387.0,417.00000000000006,481.99999999999994,478.0,5794.999999999991,medium,1,partial,0,not_truncated,True,15,0.7810350060462952,0.9564226865768433
0000271_06401_d_0000404.jpg,35,1,car,4,39,411.00000000000006,363.0,512.0,417.99999999999994,5554.999999999991,medium,2,heavy,0,not_truncated,True,69,0.31447383761405945,0.5349387526512146
0000271_06401_d_0000404.jpg,36,1,car,4,40,474.0,235.99999999999997,552.0,274.0,2964.0000000000023,medium,1,partial,0,not_truncated,True,30,0.601803719997406,0.8110911846160889
0000271_06401_d_0000404.jpg,37,1,car,4,41,497.99999999999994,209.99999999999997,573.0,247.00000000000003,2775.0000000000064,medium,1,partial,0,not_truncated,True,28,0.6089174747467041,0.8266683220863342
0000271_06401_d_0000404.jpg,38,1,car,4,42,556.0,193.0,598.0,221.99999999999997,1217.9999999999989,medium,1,partial,0,not_truncated,True,26,0.6137194633483887,0.6290589570999146
0000271_06401_d_0000404.jpg,39,1,car,4,43,569.0,171.0,600.0000000000001,198.00000000000003,837.000000000004,small,1,partial,0,not_truncated,True,90,0.25430193543434143,0.8576706051826477
0000271_06401_d_0000404.jpg,40,1,car,4,44,589.9999999999999,90.00000000000001,617.0,122.00000000000001,864.0000000000036,small,1,partial,0,not_truncated,True,35,0.5427759289741516,0.6288055777549744
0000271_06401_d_0000404.jpg,41,1,car,4,45,434.99999999999994,32.0,461.0,48.0,416.0000000000009,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,42,1,car,4,46,475.0,33.0,518.0,48.0,645.0,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,43,1,car,4,47,554.0,60.0,596.0,79.99999999999999,839.9999999999994,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,44,1,car,4,48,578.0,51.99999999999999,614.0,68.0,576.0000000000002,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,45,2,van,5,49,570.0,42.00000000000001,599.0000000000001,57.00000000000001,435.0000000000017,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,46,1,car,4,50,435.99999999999994,9.0,471.0,24.0,525.0000000000009,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,47,1,car,4,51,572.0,18.999999999999996,616.0,36.0,748.0000000000001,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,48,1,car,4,52,529.0,12.0,568.0,30.0,702.0,small,2,heavy,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,49,1,car,4,53,638.0,18.0,677.0,33.0,585.0,small,1,partial,0,not_truncated,True,45,0.4597339332103729,0.6157088875770569
0000271_06401_d_0000404.jpg,50,3,truck,6,54,707.9999999999999,663.0,766.0,765.0,5916.000000000012,medium,0,none,1,truncated,True,31,0.5909929275512695,0.8674185276031494
0000271_06401_d_0000404.jpg,51,1,car,4,55,888.0,668.0,951.0000000000001,765.0,6111.000000000011,medium,0,none,1,truncated,False,,,
0000271_06401_d_0000404.jpg,52,1,car,4,56,868.9999999999999,562.0,941.0,663.0,7272.000000000012,medium,0,none,0,not_truncated,True,21,0.719200611114502,0.950161337852478
0000271_06401_d_0000404.jpg,53,1,car,4,57,1061.0,508.0,1149.0,610.0,8976.0,medium,1,partial,0,not_truncated,True,1,0.9246898889541626,0.9489459991455078
0000271_06401_d_0000404.jpg,54,1,car,4,58,1184.0,612.0,1304.0,744.0,15840.0,large,0,none,0,not_truncated,True,5,0.9086917638778687,0.9664881825447083
0000271_06401_d_0000404.jpg,55,1,car,4,59,1094.0,426.0,1218.0,476.0,6200.0,medium,0,none,0,not_truncated,True,4,0.9089898467063904,0.9477853775024414
0000271_06401_d_0000404.jpg,56,1,car,4,60,1117.0,320.0,1158.0,363.0,1763.0,medium,0,none,0,not_truncated,True,6,0.8970721960067749,0.8685455918312073
0000271_06401_d_0000404.jpg,57,1,car,4,61,983.0,336.0,1043.0,390.0,3240.0,medium,0,none,0,not_truncated,True,3,0.9103971719741821,0.9626256823539734
0000271_06401_d_0000404.jpg,58,1,car,4,62,1047.0,255.0,1093.0,294.0,1794.0,medium,1,partial,0,not_truncated,True,11,0.8232312798500061,0.8529984951019287
0000271_06401_d_0000404.jpg,59,1,car,4,63,960.9999999999999,220.99999999999997,1007.0,260.0,1794.0000000000057,medium,1,partial,0,not_truncated,True,22,0.6848796606063843,0.9545378684997559
0000271_06401_d_0000404.jpg,60,1,car,4,64,816.0000000000001,304.0,858.0,351.0,1973.9999999999945,medium,0,none,0,not_truncated,True,10,0.8343174457550049,0.9322834014892578
0000271_06401_d_0000404.jpg,61,1,car,4,65,931.0,165.0,991.0000000000001,188.0,1380.0000000000027,medium,0,none,0,not_truncated,True,12,0.818899393081665,0.8496443629264832
0000271_06401_d_0000404.jpg,62,1,car,4,66,901.0,128.0,958.0000000000001,155.0,1539.0000000000032,medium,0,none,0,not_truncated,True,37,0.5016489624977112,0.7928081154823303
0000271_06401_d_0000404.jpg,63,1,car,4,67,814.0,150.0,877.0,172.0,1386.0,medium,0,none,0,not_truncated,True,81,0.2760820984840393,0.6132500767707825
0000271_06401_d_0000404.jpg,64,1,car,4,68,826.9999999999999,171.0,894.0,200.0,1943.0000000000032,medium,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,65,1,car,4,69,839.0,193.0,910.0000000000001,220.99999999999997,1988.0000000000011,medium,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,66,1,car,4,70,837.0,211.00000000000003,909.0000000000001,239.0,2016.0000000000011,medium,1,partial,0,not_truncated,True,87,0.2664961516857147,0.5049015879631042
0000271_06401_d_0000404.jpg,67,1,car,4,71,852.0,227.0,922.0,258.0,2170.0,medium,1,partial,0,not_truncated,True,84,0.27131178975105286,0.678657591342926
0000271_06401_d_0000404.jpg,68,1,car,4,72,987.0000000000001,730.0,1112.0,765.0,4374.999999999996,medium,2,heavy,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,69,1,car,4,73,874.0000000000001,377.0,980.0,425.0,5087.9999999999945,medium,2,heavy,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,70,1,car,4,74,811.0,139.00000000000003,870.0000000000001,157.0,1062.0000000000005,medium,1,partial,0,not_truncated,True,40,0.4740125238895416,0.5006378889083862
0000271_06401_d_0000404.jpg,71,1,car,4,75,790.0000000000001,124.0,815.0,151.0,674.9999999999969,small,1,partial,0,not_truncated,True,36,0.531146764755249,0.8207907676696777
0000271_06401_d_0000404.jpg,72,1,car,4,76,790.0000000000001,94.0,814.0,120.0,623.999999999997,small,1,partial,0,not_truncated,True,51,0.4077809453010559,0.8605930805206299
0000271_06401_d_0000404.jpg,73,1,car,4,77,769.0,82.0,797.9999999999999,104.99999999999999,666.9999999999969,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,74,1,car,4,78,774.0,72.0,794.9999999999999,88.0,335.9999999999982,small,1,partial,0,not_truncated,True,43,0.4623377323150635,0.5561391115188599
0000271_06401_d_0000404.jpg,75,1,car,4,79,867.9999999999999,120.0,918.0000000000001,141.0,1050.0000000000048,medium,1,partial,0,not_truncated,True,33,0.5778690576553345,0.922402024269104
0000271_06401_d_0000404.jpg,76,1,car,4,80,901.0,110.99999999999999,958.0000000000001,134.0,1311.0000000000034,medium,1,partial,0,not_truncated,True,61,0.35939934849739075,0.8146446347236633
0000271_06401_d_0000404.jpg,77,1,car,4,81,896.0,103.00000000000001,951.0000000000001,120.0,935.0000000000011,small,1,partial,0,not_truncated,True,71,0.31197595596313477,0.6132307648658752
0000271_06401_d_0000404.jpg,78,1,car,4,82,875.9999999999999,95.0,931.0,117.00000000000001,1210.0000000000032,medium,1,partial,0,not_truncated,True,70,0.3124481439590454,0.5552831888198853
0000271_06401_d_0000404.jpg,79,1,car,4,83,865.0,88.99999999999999,913.0000000000001,105.99999999999999,816.0000000000019,small,1,partial,0,not_truncated,True,50,0.4189727008342743,0.6553995013237
0000271_06401_d_0000404.jpg,80,1,car,4,84,860.0,81.0,908.0000000000001,100.0,912.0000000000022,small,1,partial,0,not_truncated,True,77,0.286772757768631,0.8520488739013672
0000271_06401_d_0000404.jpg,81,1,car,4,85,852.0,71.0,902.0000000000001,90.0,950.0000000000022,small,1,partial,0,not_truncated,True,66,0.3249025344848633,0.6982982158660889
0000271_06401_d_0000404.jpg,82,1,car,4,86,875.9999999999999,63.0,931.0,88.0,1375.0000000000027,medium,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,83,1,car,4,87,846.9999999999999,54.0,891.0,72.0,792.000000000002,small,1,partial,0,not_truncated,True,73,0.3068537712097168,0.6988813877105713
0000271_06401_d_0000404.jpg,84,1,car,4,88,940.0,65.0,982.0000000000001,83.0,756.000000000002,small,1,partial,0,not_truncated,True,89,0.25457048416137695,0.8110313415527344
0000271_06401_d_0000404.jpg,85,1,car,4,89,899.0000000000001,54.0,940.0,70.0,655.9999999999982,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,86,1,car,4,90,863.0,44.0,905.0000000000001,57.99999999999999,588.0000000000013,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,87,1,car,4,91,918.9999999999999,43.0,965.0,59.0,736.0000000000018,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,88,1,car,4,92,782.9999999999999,55.99999999999999,825.0000000000001,72.0,672.000000000004,small,1,partial,0,not_truncated,True,42,0.46352091431617737,0.7525079846382141
0000271_06401_d_0000404.jpg,89,1,car,4,93,764.0,13.000000000000002,798.9999999999999,27.0,489.99999999999835,small,1,partial,0,not_truncated,True,68,0.3199760317802429,0.6063238978385925
0000271_06401_d_0000404.jpg,90,1,car,4,94,776.0000000000001,36.0,812.0,51.0,539.9999999999983,small,1,partial,0,not_truncated,True,60,0.36123260855674744,0.7335039973258972
0000271_06401_d_0000404.jpg,91,2,van,5,95,798.9999999999999,33.0,854.0,59.0,1430.000000000003,medium,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,92,0,pedestrian,1,104,973.0,140.0,981.0,160.0,160.0,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,93,3,truck,6,105,641.0,2.000000000000001,685.0,26.000000000000004,1056.0000000000002,medium,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,94,0,pedestrian,1,110,307.0,237.0,316.99999999999994,258.0,209.9999999999988,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,95,0,pedestrian,1,112,367.00000000000006,276.0,380.0,304.0,363.9999999999984,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,96,0,pedestrian,1,113,542.0,449.0,555.0,488.00000000000006,507.00000000000074,small,0,none,0,not_truncated,True,62,0.35655567049980164,0.8464342951774597
0000271_06401_d_0000404.jpg,97,0,pedestrian,1,114,517.0,456.0,530.0,492.00000000000006,468.00000000000074,small,0,none,0,not_truncated,True,14,0.7928947806358337,0.7199285626411438
0000271_06401_d_0000404.jpg,98,0,pedestrian,1,115,708.0,36.0,713.0,51.0,75.0,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,99,0,pedestrian,1,116,712.0,41.0,717.0,54.0,65.0,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,100,0,pedestrian,1,117,479.00000000000006,25.999999999999996,484.0,40.0,69.99999999999922,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,101,0,pedestrian,1,118,474.0,28.0,481.99999999999994,44.0,127.99999999999909,small,1,partial,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,102,1,car,4,124,535.0,137.0,587.0,162.0,1300.0,medium,2,heavy,0,not_truncated,True,80,0.2833839952945709,0.6297241449356079
0000271_06401_d_0000404.jpg,103,0,pedestrian,1,125,461.0,58.00000000000001,469.0,77.0,151.99999999999994,small,0,none,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,104,1,car,4,127,902.0,346.0,985.0,379.99999999999994,2821.9999999999955,medium,2,heavy,0,not_truncated,False,,,
0000271_06401_d_0000404.jpg,105,1,car,4,128,558.0,80.0,603.0,100.0,900.0,small,2,heavy,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,0,1,car,4,1,253.0,644.0,389.0,737.0,12648.0,large,0,none,0,not_truncated,True,0,0.9322242736816406,0.9674495458602905
0000271_07201_d_0000408.jpg,1,0,pedestrian,1,2,335.0,464.99999999999994,354.99999999999994,501.0,719.9999999999991,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,2,0,pedestrian,1,3,349.00000000000006,492.99999999999994,366.0,534.0,696.9999999999986,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,3,1,car,4,4,518.0,305.0,563.0,363.0,2610.0,medium,0,none,0,not_truncated,True,4,0.3972952663898468,0.9754769206047058
0000271_07201_d_0000408.jpg,4,1,car,4,11,645.0,16.999999999999996,661.0,34.0,272.00000000000006,small,0,none,0,not_truncated,True,2,0.4534250497817993,0.7865877747535706
0000271_07201_d_0000408.jpg,5,0,pedestrian,1,12,734.0,82.0,740.9999999999999,101.0,132.99999999999784,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,6,0,pedestrian,1,13,933.0,115.99999999999999,944.0,137.0,231.00000000000017,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,7,0,pedestrian,1,14,1042.0,88.0,1052.0,106.0,180.0,small,0,none,0,not_truncated,True,3,0.4031435549259186,0.7845698595046997
0000271_07201_d_0000408.jpg,8,0,pedestrian,1,15,1064.0,88.99999999999999,1071.0,108.0,133.0000000000001,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,9,0,pedestrian,1,19,602.0,65.0,609.0,83.0,126.0,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,10,0,pedestrian,1,20,595.0,68.0,602.0,87.0,133.0,small,0,none,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,11,0,pedestrian,1,21,559.0,110.99999999999999,568.0,129.0,162.0000000000001,small,1,partial,0,not_truncated,False,,,
0000271_07201_d_0000408.jpg,12,0,pedestrian,1,22,563.0,103.99999999999999,570.0,125.0,147.0000000000001,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,0,3,truck,6,2,795.0,19.999999999999996,803.0,31.999999999999996,96.0,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,1,3,truck,6,3,823.0,19.999999999999996,832.9999999999999,34.0,139.99999999999844,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,2,3,truck,6,4,796.0,33.0,806.0,50.0,170.0,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,3,3,truck,6,5,761.0,48.0,774.0,67.0,247.0,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,4,3,truck,6,6,796.0,63.0,812.0,88.0,400.0,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,5,3,truck,6,7,796.0,53.0,809.0,71.0,234.0,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,6,0,pedestrian,1,8,787.0000000000001,64.99999999999999,793.0,75.0,59.99999999999895,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,7,1,car,4,9,446.0,141.0,472.00000000000006,156.0,390.00000000000085,small,2,heavy,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,8,1,car,4,10,777.0,99.00000000000001,790.9999999999999,111.00000000000001,167.99999999999864,small,1,partial,0,not_truncated,True,7,0.5841565132141113,0.6492849588394165
0000276_00601_d_0000510.jpg,9,0,pedestrian,1,11,788.0000000000001,98.99999999999999,793.0,109.99999999999999,54.99999999999875,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,10,1,car,4,12,797.0,101.0,808.0,112.0,121.0,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,11,1,car,4,13,789.0000000000001,108.0,803.0,122.99999999999999,209.9999999999981,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,12,1,car,4,15,701.0000000000001,147.0,718.0,165.0,305.99999999999795,small,0,none,0,not_truncated,True,6,0.591602087020874,0.7293018698692322
0000276_00601_d_0000510.jpg,13,3,truck,6,16,705.0000000000001,151.0,744.9999999999999,223.99999999999997,2919.9999999999823,medium,0,none,0,not_truncated,True,3,0.8107311725616455,0.9622000455856323
0000276_00601_d_0000510.jpg,14,0,pedestrian,1,19,783.0000000000001,173.0,790.0000000000001,189.99999999999997,118.9999999999998,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,15,0,pedestrian,1,20,791.0000000000001,176.0,798.0,191.0,104.9999999999983,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,16,0,pedestrian,1,21,791.0000000000001,184.99999999999997,797.0,203.0,107.99999999999812,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,17,0,pedestrian,1,22,820.0,176.0,823.9999999999999,191.0,59.999999999998295,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,18,0,pedestrian,1,23,815.0,171.0,819.0,189.0,72.0,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,19,1,car,4,24,798.0,170.0,815.0,188.0,306.0,small,1,partial,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,20,0,pedestrian,1,25,822.0,189.0,829.9999999999999,209.00000000000003,159.99999999999795,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,21,1,car,4,26,800.0,185.99999999999997,820.0,207.99999999999997,440.0,small,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,22,3,truck,6,27,972.0,218.00000000000003,1068.0,344.0,12095.999999999996,large,0,none,0,not_truncated,False,,,
0000276_00601_d_0000510.jpg,23,1,car,4,28,810.0,252.0,833.9999999999999,276.0,575.9999999999973,small,1,partial,0,not_truncated,True,14,0.28786537051200867,0.7742032408714294
0000276_00601_d_0000510.jpg,24,1,car,4,29,809.0,273.0,830.9999999999999,300.0,593.9999999999969,small,0,none,0,not_truncated,True,8,0.5482047200202942,0.8510798811912537
0000276_00601_d_0000510.jpg,25,1,car,4,30,797.0,328.0,830.9999999999999,364.0,1223.999999999996,medium,0,none,0,not_truncated,True,2,0.871015727519989,0.8744602799415588
0000276_00601_d_0000510.jpg,26,1,car,4,31,965.9999999999999,360.0,1009.0,409.0,2107.0000000000055,medium,1,partial,0,not_truncated,True,9,0.4529455602169037,0.8891701102256775
0000276_00601_d_0000510.jpg,27,3,truck,6,32,624.0,296.0,683.0,387.0,5369.0,medium,0,none,0,not_truncated,True,5,0.6131662726402283,0.962414562702179
0000276_00601_d_0000510.jpg,28,1,car,4,33,533.0,596.0,590.9999999999999,676.0000000000001,4639.999999999997,medium,0,none,0,not_truncated,True,0,0.9305119514465332,0.9336583614349365
0000276_00601_d_0000510.jpg,29,0,pedestrian,1,34,868.0000000000001,531.0,883.0,569.0,569.9999999999957,small,1,partial,0,not_truncated,True,12,0.36563578248023987,0.8510369062423706
0000276_00601_d_0000510.jpg,30,1,car,4,35,872.9999999999999,652.0,946.0,753.0,7373.000000000012,medium,0,none,0,not_truncated,True,4,0.7106742858886719,0.9271162748336792
0000276_00601_d_0000510.jpg,31,1,car,4,36,956.9999999999999,656.0,1036.0,757.0,7979.000000000012,medium,0,none,0,not_truncated,True,1,0.9087373614311218,0.9007177948951721
0000276_00601_d_0000510.jpg,32,0,pedestrian,1,37,917.0000000000001,621.0,932.0,659.0,569.9999999999957,small,1,partial,0,not_truncated,False,,,
